PQ\X,-1.9,-1.7,-1.5,-1.3,-1.1,-0.9,-0.7,-0.5,-0.3,-0.1,0.1,0.3,0.5,0.7,0.9,1.1,1.3,1.5,1.7,1.9
-1.9,0.018273012712597847,0.023334065452218056,0.020936213433742523,0.026102915406227112,0.019114937633275986,0.030177956447005272,0.025505641475319862,0.028816329315304756,0.018231399357318878,0.017261505126953125,0.01501726359128952,0.014452090486884117,0.030281974002718925,0.014085531234741211,0.023622002452611923,0.0162171833217144,0.020301997661590576,0.02253025956451893,0.025288879871368408,0.017998745664954185
-1.7,0.01858402229845524,0.01715993881225586,0.01664544641971588,0.01971619762480259,0.028168264776468277,0.013690340332686901,0.024951428174972534,0.01685824990272522,0.02435297705233097,0.017840491607785225,0.012833788990974426,0.01502803061157465,0.01888418197631836,0.024008875712752342,0.013110160827636719,0.016223974525928497,0.014804055914282799,0.03389100730419159,0.01329803466796875,0.01388019323348999
-1.5,0.010405685752630234,0.01509486511349678,0.02355734445154667,0.01877538673579693,0.014197633601725101,0.017939729616045952,0.014691010117530823,0.022562921047210693,0.019802477210760117,0.012055451050400734,0.01409075316041708,0.01907086744904518,0.017873505130410194,0.014725062064826488,0.017146866768598557,0.014463789761066437,0.018258526921272278,0.014680325984954834,0.01830330304801464,0.016496572643518448
-1.3,0.013697453774511814,0.022330090403556824,0.012771565467119217,0.016079869121313095,0.011911869049072266,0.016231277957558632,0.01753794401884079,0.017147764563560486,0.013270193710923195,0.009673409163951874,0.014355040155351162,0.009809755720198154,0.009539306163787842,0.014482442289590836,0.009636111557483673,0.01902749575674534,0.010578479617834091,0.012177851051092148,0.009828757494688034,0.010805770754814148
-1.1,0.008299928158521652,0.013225643895566463,0.013403006829321384,0.014149877242743969,0.006597523111850023,0.01265778299421072,0.011169007048010826,0.01333619188517332,0.010181095451116562,0.011249903589487076,0.014499466866254807,0.01713215932250023,0.012723222374916077,0.011192102916538715,0.008775550872087479,0.009431719779968262,0.013985171914100647,0.010379737243056297,0.014075771905481815,0.014547490514814854
-0.9,0.008584312163293362,0.008622534573078156,0.006868820637464523,0.010540272109210491,0.009112553671002388,0.008422101847827435,0.008152004331350327,0.01227449532598257,0.008683070540428162,0.008401674218475819,0.010314416140317917,0.011937368661165237,0.009718491695821285,0.012521598488092422,0.00803590938448906,0.008237361907958984,0.01668756641447544,0.010001331567764282,0.01226196251809597,0.013778009451925755
-0.7,0.007124572992324829,0.006676597520709038,0.006721049547195435,0.007498248014599085,0.009849387221038342,0.006643990520387888,0.007268775254487991,0.00709023792296648,0.009309648536145687,0.00972654763609171,0.008247336372733116,0.0072862617671489716,0.008765255101025105,0.0062939138151705265,0.005244571715593338,0.0065172286704182625,0.00566495954990387,0.009364095516502857,0.005594196263700724,0.0056717246770858765
-0.5,0.005946616642177105,0.004952277522534132,0.005786411464214325,0.006350971292704344,0.0041707418859004974,0.0074396803975105286,0.0052270712330937386,0.008666884154081345,0.006082933861762285,0.005798247177153826,0.005312810186296701,0.006143593229353428,0.0037930323742330074,0.006610263604670763,0.004835319239646196,0.00760375102981925,0.005427232012152672,0.004179753828793764,0.004637635312974453,0.005771653726696968
-0.3,0.0031366159673780203,0.003401990281417966,0.004447472281754017,0.004187308717519045,0.00218316912651062,0.003986322320997715,0.0035893667954951525,0.004030059091746807,0.003995785489678383,0.0058169616386294365,0.003522404469549656,0.004024914465844631,0.004945042077451944,0.00544268824160099,0.0035015966277569532,0.0028999336063861847,0.0027983924373984337,0.0032069850713014603,0.004043241031467915,0.0030963942408561707
-0.1,0.0011960864067077637,0.0010020434856414795,0.001248735934495926,0.0013662453275173903,0.0016862183110788465,0.0014854768523946404,0.0012936592102050781,0.0016438215970993042,0.0018362128175795078,0.0017192550003528595,0.0018253307789564133,0.0013091446598991752,0.0015592053532600403,0.0014786459505558014,0.0015210447600111365,0.0019402699545025826,0.001908396021462977,0.0010431520640850067,0.0012545213103294373,0.0013105906546115875
0.1,0.0022928365506231785,0.0014609694480895996,0.0018879175186157227,0.0014207661151885986,0.0021026006434112787,0.002973528578877449,0.0014137852704152465,0.0015197090106084943,0.0016963183879852295,0.0021192668937146664,0.0012336783111095428,0.0015993108972907066,0.0017580240964889526,0.001185256172902882,0.001323852688074112,0.0026595494709908962,0.001183345913887024,0.0018571711843833327,0.001480989158153534,0.0011318624019622803
0.3,0.002461221069097519,0.005099490284919739,0.0030213557183742523,0.0029319413006305695,0.003736499696969986,0.004246770869940519,0.0032445495016872883,0.002513666171580553,0.0025206804275512695,0.002619018079712987,0.0025303915608674288,0.0038750022649765015,0.002066928893327713,0.0046765804290771484,0.0040293470956385136,0.00276733934879303,0.003814697265625,0.0033440205734223127,0.003881901502609253,0.0033995958510786295
